subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,sd_dwellTime,sd_travelTime,sd_runTime,p10_travelTime,p90_travelTime,p95_travelTime
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T16:00:00Z,12,26.92983333333333,15.435,42.36483333333333,38.87188573397426,7.3069104153658415,40.304105021772415,6.875,21.7046,24.790499999999994
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T16:10:00Z,4,5.94575,70.9315,76.87725,4.815065619144423,109.9683137832591,107.37105327903792,9.216800000000001,171.90540000000001,203.66069999999993
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T16:20:00Z,3,16.835333333333335,21.195666666666668,38.031,2.9403956083039806,16.46713922736227,18.1008592061261,10.9264,34.727199999999996,37.4381
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T16:30:00Z,6,16.1985,20.7245,36.923,28.121302599630766,4.004596646355286,28.734629059725133,16.6185,24.346,25.913500000000003
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T16:40:00Z,7,21.57957142857143,27.544857142857143,49.124428571428574,16.11950133489601,17.67606042484742,27.88176035127112,16.235599999999998,50.02100000000001,55.815499999999986
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T16:50:00Z,10,16.3914,24.581,40.9724,16.515632380666908,14.985281556691998,17.647093995581507,11.167699999999998,48.1491,50.61104999999999
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T17:00:00Z,10,26.6544,19.7074,46.3618,11.14435911322156,16.49466725406191,17.83831441214855,9.639,45.04129999999999,50.67664999999998
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T17:10:00Z,4,25.707250000000002,17.3005,43.00775,14.43591780652227,5.984669887860704,18.069956085078534,12.207699999999999,23.1629,24.092449999999996
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T17:20:00Z,5,10.2564,6.993,17.2494,22.931771536451343,4.726087864185346,26.21085445574028,2.6932,12.095,12.251
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T17:30:00Z,13,21.685769230769232,14.595307692307692,36.281076923076924,22.821171267611156,10.029988388034283,31.17523929462167,7.7584,25.431800000000006,33.65899999999998
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T17:40:00Z,3,105.17866666666667,19.343666666666664,124.52233333333334,161.76155340603444,2.9865743475315214,162.67967248963018,16.867399999999996,21.317,21.406499999999998
2nd to Broad,direction-1,3,20973,4th St - MBFS,2021-01-01T17:50:00Z,6,29.380166666666668,15.3125,44.69266666666667,34.32228618502367,6.6770979249970575,37.95719452576371,9.594999999999999,22.9755,24.39525
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T15:00:00Z,21,41.712761904761905,66.0322380952381,107.745,35.562171831743854,49.940401386958,53.32927378841756,35.495,92.418,172.46
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T15:10:00Z,10,47.2883,36.9861,84.2744,22.91641425339779,28.800774586227135,34.302568401408855,9.4633,71.4423,71.57415
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T15:20:00Z,23,58.71360869565218,58.64182608695652,117.3554347826087,27.752333518166672,23.599856206519128,33.846538422208084,30.034200000000002,84.4156,85.8733
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T15:30:00Z,20,35.97245,57.6969,93.66935,19.026434728320822,18.43334852037698,32.3390614570628,39.6658,82.2655,83.38995000000001
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T15:40:00Z,14,31.106857142857145,47.462785714285715,78.56964285714287,23.964707027232755,20.6856035079717,38.10262680346561,18.077699999999997,72.5436,75.12164999999999
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T15:50:00Z,20,32.9334,60.7596,93.693,19.548094445831744,46.836724979218474,49.07417411482981,26.175100000000008,71.92710000000001,82.38145000000013
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T16:00:00Z,19,35.36736842105263,47.62842105263158,82.99578947368421,19.480934731767668,17.15779183317723,27.38998782316663,31.414199999999994,64.22819999999999,74.3616
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T16:10:00Z,14,49.96621428571429,45.485142857142854,95.45135714285713,39.38387390637983,55.629846916722876,60.06039670148341,8.596399999999997,57.542800000000014,120.36334999999994
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T16:20:00Z,12,55.565583333333336,56.26075,111.82633333333334,25.833064554271363,20.06292382899815,26.078481893676017,44.3301,65.63690000000001,87.18174999999997
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T16:30:00Z,18,48.29922222222222,46.719,95.01822222222222,31.034789654336127,22.495626270324586,44.57978005983213,17.814300000000003,75.1888,76.38940000000001
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T16:40:00Z,13,55.406615384615385,41.24961538461538,96.65623076923077,35.02712554706343,14.111659715394108,32.89526144232592,28.5366,62.583000000000006,63.8726
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T16:50:00Z,25,60.166,63.55916,123.72516,35.713295307910194,21.230870357571305,46.14547662797876,43.235600000000005,80.6268,85.0976
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T17:00:00Z,29,54.39855172413793,59.28431034482759,113.68286206896552,23.80081725275447,21.10901574159292,33.96744193312613,40.2866,82.9072,96.32619999999997
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T17:10:00Z,10,41.7328,58.7459,100.4787,32.67183887896935,18.790139171916746,36.71780496661895,35.852199999999996,77.0473,80.72064999999999
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T17:20:00Z,13,35.26030769230769,77.82523076923077,113.08553846153846,19.010308766493928,60.21745384320874,51.887489949594126,35.2114,176.79880000000009,205.50379999999998
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T17:30:00Z,22,47.012454545454545,50.245045454545455,97.2575,22.41799971903375,18.320328858239034,23.85240462021946,35.5401,57.2001,81.48074999999999
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T17:40:00Z,13,52.01238461538462,40.39676923076923,92.40915384615384,35.46083638452065,24.095207781333635,51.015863514607155,10.558800000000002,73.61560000000001,77.8868
2nd to Broad,direction-1,5,14881,7th St,2021-01-01T17:50:00Z,23,53.0894347826087,56.95065217391304,110.04008695652173,26.59439492351398,20.908984470815184,34.95077163527561,31.256800000000002,84.21600000000001,85.05319999999999
2nd to Broad,direction-1,6,14882,8th St,2021-01-01T15:00:00Z,21,49.678,28.32242857142857,78.00042857142857,44.53798998720082,12.830742767164452,49.126700613384806,15.049,41.868,53.347
2nd to Broad,direction-1,6,14882,8th St,2021-01-01T15:10:00Z,10,57.2666,17.2437,74.5103,20.699954601131108,4.199977276393556,21.23968167814407,13.7496,22.635,22.635
2nd to Broad,direction-1,6,14882,8th St,2021-01-01T15:20:00Z,23,49.3315652173913,29.206913043478263,78.53847826086957,25.014262805676733,12.046680655279141,27.40419573859177,15.550600000000001,38.512,42.13719999999999
