subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,m_excessTravel,sd_dwellTime,sd_travelTime,sd_runTime,sd_excessTravel,p10_travelTime,p90_travelTime,p95_travelTime,p10_runTime,p90_runTime,p95_runTime,buf_indx_runTime,buf_time_runTime
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T16:10:00Z,11,36.50509090909091,30.111272727272727,66.61636363636363,7.042622727272729,20.975046967549538,3.992889908096868,22.68484323627883,3.992889908096868,27.646,32.612,36.903999999999996,31.115000000000002,91.826,96.258,0.44496028821747324,96.258s (~1.6 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T16:20:00Z,13,43.14115384615385,32.48992307692308,75.63107692307692,9.537323076923078,40.119804897012635,5.9592990424145595,42.81592816632135,5.739345418636439,26.4804,37.217,41.320599999999985,28.153600000000004,115.26759999999999,137.08759999999992,0.812582943112517,137.0876s (~2.28 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T16:30:00Z,13,39.54246153846154,35.124923076923075,74.66738461538462,12.056273076923079,29.783435842806384,4.426388811464308,28.749370406261253,4.426388811464308,31.467,38.9784,42.36519999999999,36.934,107.13620000000002,115.99399999999997,0.5534761341580502,115.994s (~1.93 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T16:40:00Z,11,47.087545454545456,42.278,89.36554545454545,19.20935,35.56248343511357,27.12662666090275,48.93903319307328,27.12662666090275,27.207,56.641,87.019,28.064999999999998,129.718,161.1325,0.8030718570610393,161.1325s (~2.69 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T16:50:00Z,13,54.50061538461539,36.50523076923077,91.00584615384615,13.43658076923077,29.87029012954305,17.02344364963528,33.15833368563161,17.02344364963528,26.411,57.404600000000016,70.53559999999997,67.6662,100.39840000000001,136.6663999999999,0.5017320949795269,136.6664s (~2.28 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T17:00:00Z,9,42.42755555555556,30.106555555555556,72.53411111111112,7.037905555555557,22.83542701654116,3.392327449963782,21.34310467952381,3.392327449963782,27.455599999999997,33.0068,35.264399999999995,53.0598,96.25380000000001,96.73540000000001,0.3336538977063666,96.7354s (~1.61 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T17:10:00Z,11,44.734,36.585454545454546,81.31945454545455,13.516804545454546,29.968468522765725,7.966159430536604,33.54732802285046,7.966159430536604,31.63,38.124,48.869,41.655,129.482,131.63600000000002,0.6187516349660265,131.636s (~2.19 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T17:20:00Z,12,60.918083333333335,34.03966666666667,94.95775,10.971016666666669,41.96317642335812,8.077650055817125,44.19852545900145,8.077650055817125,30.575499999999998,36.676700000000004,46.93224999999998,47.3861,143.2947,160.96794999999997,0.6951533708412422,160.96795s (~2.68 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T17:30:00Z,10,50.5331,39.6003,90.1334,16.531650000000003,40.43266449144525,11.89835641357429,50.58143040286623,11.89835641357429,29.8515,53.2463,60.58264999999998,55.530100000000004,113.47129999999996,169.16464999999988,0.8768253499812488,169.16465s (~2.82 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T17:50:00Z,9,30.698444444444444,35.68333333333334,66.38177777777778,12.614683333333335,32.07725893491802,4.941902138853014,33.0607134480556,4.941902138853014,31.2232,39.53659999999999,43.3638,35.5864,93.62859999999995,115.99779999999998,0.7474343695391636,115.9978s (~1.93 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T15:00:00Z,6,22.646833333333333,16.9345,39.58133333333333,5.6235,29.48818824829133,0.4939889674881417,29.231562788647935,0.4939889674881417,16.4545,17.427500000000002,17.554250000000003,19.4135,75.2485,82.58575,1.0864822643670418,82.58575s (~1.38 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T15:10:00Z,12,67.75091666666667,17.7475,85.49841666666667,6.4365000000000006,49.745726099578064,1.24388990304974,50.47668152984259,1.24388990304974,17.1067,18.0002,19.604099999999995,24.0485,162.88980000000004,174.20725,1.037549428303253,174.20725s (~2.9 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T15:20:00Z,9,56.31088888888889,16.032,72.34288888888888,4.721,36.285474791727765,1.2529045254926652,35.421104822705786,1.2529045254926652,15.296,17.0504,18.0792,18.972,104.33059999999998,112.8778,0.5603164558906197,112.8778s (~1.88 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T15:30:00Z,11,43.57363636363636,19.070363636363638,62.644,7.759363636363637,31.27064913708293,3.1812096527178864,32.48290832114637,3.1812096527178864,18.132,22.604,23.41,22.605,93.78899999999999,100.9845,0.6120378647595939,100.9845s (~1.68 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T15:40:00Z,10,44.8003,17.3359,62.1362,6.024900000000001,35.3736414644514,1.4707396060788218,35.80235128156933,1.4707396060788218,16.529700000000002,18.4797,19.03185,23.655099999999997,94.9911,100.81455,0.6224769136187922,100.81455s (~1.68 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T15:50:00Z,10,19.7084,17.9723,37.6807,6.661300000000001,33.93615615698265,1.1525620783473853,33.52441134142237,1.1525620783473853,17.3181,18.6266,19.839799999999997,17.9065,88.8319,100.84644999999998,1.6763422654037736,100.84645s (~1.68 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T16:00:00Z,12,45.87233333333334,20.807583333333334,66.67991666666667,9.496583333333334,30.19953147539434,13.363043858875958,32.83591718740134,13.363043858875958,15.916500000000001,18.7471,38.56909999999997,20.367,101.6169,103.0969,0.5461462034420659,103.0969s (~1.72 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T16:10:00Z,11,44.24854545454545,16.68418181818182,60.93272727272728,5.373181818181819,27.51208987468468,1.4377092764659907,28.29048580385607,1.4377092764659907,15.296,16.969,18.761499999999998,29.477,84.11500000000001,94.432,0.5497747142899769,94.432s (~1.57 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T16:20:00Z,13,63.64923076923077,17.16369230769231,80.81292307692307,5.852692307692307,33.487259055133805,1.0127275369528392,33.02470274269838,1.0127275369528392,16.6834,17.4448,18.628199999999993,26.843200000000003,112.7962,115.937,0.43463440729205544,115.937s (~1.93 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T16:30:00Z,13,46.628,18.621307692307692,65.2493076923077,7.310307692307692,34.49917914965514,1.250353842225964,34.209099143806306,1.250353842225964,17.495800000000003,20.4516,20.788399999999996,20.6432,103.2354,109.15559999999998,0.6729005082282036,109.1556s (~1.82 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T16:40:00Z,11,59.15745454545454,16.728636363636365,75.88609090909091,5.417636363636364,23.489738246151813,0.6460393599042193,23.24182017164123,0.6460393599042193,16.292,17.304,17.708,52.019,94.08500000000001,97.9,0.29009148879840246,97.9s (~1.63 minutes)
Vine to JFK,direction-0,1,2784,Vine St,2021-01-01T16:50:00Z,13,48.57753846153846,20.74392307692308,69.32146153846153,9.432923076923078,31.830003371073715,9.753529185731855,31.630527523832058,9.753529185731855,16.6354,25.560600000000004,37.04099999999997,25.366,105.88719999999999,108.12259999999999,0.5597276456730571,108.1226s (~1.8 minutes)
