stop_id,agency_id,route_id
19089,SEPTA,124
19089,SEPTA,92
19093,SEPTA,124
19093,SEPTA,92
19094,SEPTA,124
19094,SEPTA,92
19095,SEPTA,124
19095,SEPTA,92
19096,SEPTA,124
19096,SEPTA,92
19097,SEPTA,124
19099,SEPTA,124
19099,SEPTA,205
19101,SEPTA,123
19101,SEPTA,124
19101,SEPTA,125
19102,SEPTA,109
19103,SEPTA,109
19104,SEPTA,107
19104,SEPTA,109
19106,SEPTA,107
19107,SEPTA,107
19108,SEPTA,107
19110,SEPTA,107
19111,SEPTA,107
19112,SEPTA,107
19113,SEPTA,107
19114,SEPTA,107
19115,SEPTA,107
19116,SEPTA,107
19117,SEPTA,107
19118,SEPTA,107
19119,SEPTA,107
19120,SEPTA,21
19121,SEPTA,21
19122,SEPTA,21
19123,SEPTA,21
19123,SEPTA,WCS
19124,SEPTA,21
19127,SEPTA,107
19128,SEPTA,107
19129,SEPTA,107
19130,SEPTA,107
19131,SEPTA,107
19132,SEPTA,107
19134,SEPTA,107
19135,SEPTA,107
19136,SEPTA,107
19136,SEPTA,109
19137,SEPTA,107
19137,SEPTA,109
19138,SEPTA,107
19139,SEPTA,107
19140,SEPTA,107
19141,SEPTA,107
19142,SEPTA,107
19143,SEPTA,107
19144,SEPTA,107
19145,SEPTA,107
19146,SEPTA,107
19147,SEPTA,107
19148,SEPTA,107
19149,SEPTA,21
19150,SEPTA,107
19151,SEPTA,107
19155,SEPTA,107
19159,SEPTA,107
19160,SEPTA,107
19161,SEPTA,107
19162,SEPTA,107
19163,SEPTA,107
19164,SEPTA,107
19165,SEPTA,107
19166,SEPTA,107
19168,SEPTA,107
19169,SEPTA,107
19170,SEPTA,107
19171,SEPTA,107
19173,SEPTA,107
19174,SEPTA,107
19174,SEPTA,109
19177,SEPTA,107
19177,SEPTA,109
19178,SEPTA,107
19178,SEPTA,109
19179,SEPTA,107
19179,SEPTA,110
19180,SEPTA,107
19180,SEPTA,110
19181,SEPTA,107
19181,SEPTA,110
19182,SEPTA,107
19182,SEPTA,110
19183,SEPTA,107
19183,SEPTA,110
19184,SEPTA,107
19187,SEPTA,107
19188,SEPTA,107
19190,SEPTA,107
19190,SEPTA,126
19191,SEPTA,107
19191,SEPTA,126
19193,SEPTA,107
19193,SEPTA,126
19194,SEPTA,107
19194,SEPTA,109
19196,SEPTA,107
19196,SEPTA,126
19197,SEPTA,107
19197,SEPTA,126
19199,SEPTA,107
19203,SEPTA,107
19204,SEPTA,107
19204,SEPTA,110
19205,SEPTA,107
19205,SEPTA,110
19206,SEPTA,107
19206,SEPTA,110
19207,SEPTA,107
19207,SEPTA,110
19208,SEPTA,107
19208,SEPTA,110
19210,SEPTA,107
19210,SEPTA,109
19211,SEPTA,107
19211,SEPTA,109
19212,SEPTA,107
19212,SEPTA,109
19213,SEPTA,107
19213,SEPTA,109
19214,SEPTA,107
19215,SEPTA,107
19216,SEPTA,107
19217,SEPTA,107
19218,SEPTA,107
19219,SEPTA,107
19220,SEPTA,107
19221,SEPTA,107
19222,SEPTA,107
19223,SEPTA,107
19224,SEPTA,107
19226,SEPTA,107
19227,SEPTA,107
19232,SEPTA,107
19233,SEPTA,107
19234,SEPTA,107
19235,SEPTA,107
19236,SEPTA,107
19237,SEPTA,107
19238,SEPTA,107
19239,SEPTA,107
19240,SEPTA,107
19241,SEPTA,107
19242,SEPTA,107
19243,SEPTA,107
19244,SEPTA,107
19245,SEPTA,107
19246,SEPTA,107
19246,SEPTA,109
19247,SEPTA,107
19247,SEPTA,109
19248,SEPTA,107
19250,SEPTA,107
19252,SEPTA,107
19253,SEPTA,107
19254,SEPTA,107
19256,SEPTA,107
19257,SEPTA,107
19258,SEPTA,107
19261,SEPTA,107
19262,SEPTA,107
19263,SEPTA,107
19264,SEPTA,107
19265,SEPTA,107
19266,SEPTA,107
19267,SEPTA,107
19268,SEPTA,107
19269,SEPTA,107
19270,SEPTA,107
19271,SEPTA,107
19272,SEPTA,107
19274,SEPTA,107
19274,SEPTA,109
19275,SEPTA,107
19275,SEPTA,109
19276,SEPTA,107
19276,SEPTA,109
19277,SEPTA,109
19279,SEPTA,88
19279,SEPTA,88S
19279,SEPTA,WR2
19279,SEPTA,WR3
19281,SEPTA,27
19281,SEPTA,62
19281,SEPTA,9
19284,SEPTA,103
19285,SEPTA,103
19286,SEPTA,103
19287,SEPTA,103
19288,SEPTA,103
19289,SEPTA,103
19290,SEPTA,103
19291,SEPTA,103
19300,SEPTA,105
19301,SEPTA,105
19302,SEPTA,105
19303,SEPTA,105
19304,SEPTA,105
19305,SEPTA,105
19306,SEPTA,105
19309,SEPTA,105
19311,SEPTA,105
19312,SEPTA,105
19313,SEPTA,105
19314,SEPTA,105
19315,SEPTA,105
19316,SEPTA,105
19318,SEPTA,105
19319,SEPTA,105
19320,SEPTA,105
19320,SEPTA,106
19321,SEPTA,103
19321,SEPTA,105
19321,SEPTA,106
19323,SEPTA,105
19323,SEPTA,106
19324,SEPTA,105
19324,SEPTA,106
19325,SEPTA,105
19325,SEPTA,106
19327,SEPTA,105
19327,SEPTA,106
19328,SEPTA,105
19328,SEPTA,106
19330,SEPTA,105
19330,SEPTA,106
19334,SEPTA,105
19334,SEPTA,106
19335,SEPTA,105
19335,SEPTA,106
19336,SEPTA,105
19336,SEPTA,106
19337,SEPTA,106
19340,SEPTA,106
19341,SEPTA,106
19342,SEPTA,106
19343,SEPTA,106
19344,SEPTA,106
19347,SEPTA,106
19348,SEPTA,106
19350,SEPTA,106
19352,SEPTA,106
19353,SEPTA,106
19354,SEPTA,106
19355,SEPTA,106
19356,SEPTA,106
19357,SEPTA,106
19359,SEPTA,106
19360,SEPTA,106
19361,SEPTA,106
19362,SEPTA,106
19363,SEPTA,106
19364,SEPTA,106
19366,SEPTA,106
19368,SEPTA,106
19369,SEPTA,106
19370,SEPTA,106
19371,SEPTA,106
19372,SEPTA,106
19373,SEPTA,106
19376,SEPTA,106
19377,SEPTA,106
19377,SEPTA,92
19378,SEPTA,106
19378,SEPTA,92
19379,SEPTA,106
19379,SEPTA,204
19379,SEPTA,205
19379,SEPTA,206
19379,SEPTA,92
19380,SEPTA,106
19380,SEPTA,204
19380,SEPTA,205
19380,SEPTA,206
19380,SEPTA,92
19382,SEPTA,105
19384,SEPTA,106
19388,SEPTA,106
19388,SEPTA,204
19388,SEPTA,205
19388,SEPTA,206
19388,SEPTA,92
19389,SEPTA,106
19389,SEPTA,204
19389,SEPTA,205
19389,SEPTA,206
19389,SEPTA,92
19390,SEPTA,92
19391,SEPTA,106
19391,SEPTA,92
19392,SEPTA,106
19392,SEPTA,92
19393,SEPTA,106
19396,SEPTA,106
19397,SEPTA,106
194,SEPTA,703
194,SEPTA,WPS
19400,SEPTA,106
19403,SEPTA,106
19405,SEPTA,106
19406,SEPTA,106
19407,SEPTA,106
19408,SEPTA,106
19409,SEPTA,106
19411,SEPTA,106
19412,SEPTA,106
19413,SEPTA,106
19414,SEPTA,106
19415,SEPTA,106
19416,SEPTA,106
19417,SEPTA,106
19418,SEPTA,106
19419,SEPTA,106
19421,SEPTA,106
19422,SEPTA,106
19424,SEPTA,106
19425,SEPTA,106
19426,SEPTA,106
19427,SEPTA,106
19428,SEPTA,106
19430,SEPTA,106
19431,SEPTA,106
19432,SEPTA,105
19432,SEPTA,106
19433,SEPTA,105
19433,SEPTA,106
19434,SEPTA,105
19434,SEPTA,106
19436,SEPTA,105
19436,SEPTA,106
19438,SEPTA,105
19438,SEPTA,106
19439,SEPTA,105
19439,SEPTA,106
19440,SEPTA,105
19440,SEPTA,106
19441,SEPTA,105
19441,SEPTA,106
19443,SEPTA,105
19443,SEPTA,106
19444,SEPTA,105
19444,SEPTA,106
19445,SEPTA,105
19445,SEPTA,106
19446,SEPTA,105
19447,SEPTA,105
19449,SEPTA,105
19450,SEPTA,105
19452,SEPTA,105
19453,SEPTA,105
19454,SEPTA,105
19455,SEPTA,105
19465,SEPTA,103
19469,SEPTA,103
19470,SEPTA,103
19472,SEPTA,103
19473,SEPTA,103
19474,SEPTA,103
19477,SEPTA,32
19488,SEPTA,112
19488,SEPTA,115
19489,SEPTA,112
19489,SEPTA,115
19491,SEPTA,106
19491,SEPTA,31
19492,SEPTA,106
19492,SEPTA,31
19494,SEPTA,106
19494,SEPTA,31
19495,SEPTA,106
19495,SEPTA,31
19496,SEPTA,106
19496,SEPTA,31
19497,SEPTA,106
19499,SEPTA,106
19500,SEPTA,106
19501,SEPTA,106
19503,SEPTA,106
19504,SEPTA,106
19505,SEPTA,106
19506,SEPTA,106
19507,SEPTA,106
19508,SEPTA,106
19509,SEPTA,106
19511,SEPTA,106
19512,SEPTA,106
19513,SEPTA,106
19514,SEPTA,106
19515,SEPTA,106
19516,SEPTA,106
19517,SEPTA,106
19518,SEPTA,106
19519,SEPTA,106
19521,SEPTA,106
19522,SEPTA,106
19523,SEPTA,106
19524,SEPTA,106
19525,SEPTA,106
19527,SEPTA,106
19528,SEPTA,106
19529,SEPTA,31
19530,SEPTA,106
19530,SEPTA,31
19531,SEPTA,106
19531,SEPTA,31
19532,SEPTA,106
19532,SEPTA,31
19533,SEPTA,106
19533,SEPTA,31
19536,SEPTA,105
19536,SEPTA,106
19536,SEPTA,30
19536,SEPTA,65
19542,SEPTA,21
19542,SEPTA,42
19542,SEPTA,9
19544,SEPTA,310
19544,SEPTA,55
19544,SEPTA,80
19545,SEPTA,108
19545,SEPTA,68
19546,SEPTA,108
19546,SEPTA,68
19547,SEPTA,37
19549,SEPTA,108
19549,SEPTA,115
19549,SEPTA,37
19549,SEPTA,68
19550,SEPTA,108
19550,SEPTA,115
19550,SEPTA,37
19550,SEPTA,68
19551,SEPTA,108
19551,SEPTA,115
19551,SEPTA,37
19551,SEPTA,68
19554,SEPTA,108
19554,SEPTA,115
19554,SEPTA,37
19555,SEPTA,108
19555,SEPTA,115
19555,SEPTA,37
19556,SEPTA,108
19556,SEPTA,37
19557,SEPTA,108
19557,SEPTA,37
19558,SEPTA,108
19558,SEPTA,37
19559,SEPTA,108
19559,SEPTA,37
19560,SEPTA,108
19560,SEPTA,37
19562,SEPTA,108
19563,SEPTA,108
19564,SEPTA,108
19565,SEPTA,108
19566,SEPTA,108
19567,SEPTA,108
19567,SEPTA,WCS
19568,SEPTA,108
19568,SEPTA,WCS
19569,SEPTA,108
19569,SEPTA,WCS
19570,SEPTA,108
19570,SEPTA,WCS
19571,SEPTA,108
19571,SEPTA,WCS
19572,SEPTA,108
19572,SEPTA,WCS
19573,SEPTA,108
19573,SEPTA,WCS
19574,SEPTA,108
19574,SEPTA,WCS
19575,SEPTA,108
19575,SEPTA,WCS
19576,SEPTA,108
19576,SEPTA,WCS
19577,SEPTA,108
19578,SEPTA,108
19579,SEPTA,108
19580,SEPTA,108
19580,SEPTA,WPA
19581,SEPTA,108
19582,SEPTA,108
19583,SEPTA,108
19584,SEPTA,108
19585,SEPTA,108
19586,SEPTA,108
19587,SEPTA,108
19588,SEPTA,108
19589,SEPTA,108
19590,SEPTA,108
19590,SEPTA,68
19591,SEPTA,108
19591,SEPTA,68
19592,SEPTA,108
19592,SEPTA,68
19593,SEPTA,108
19593,SEPTA,68
19594,SEPTA,108
19594,SEPTA,68
19595,SEPTA,108
19595,SEPTA,68
19596,SEPTA,108
19596,SEPTA,68
19597,SEPTA,108
19597,SEPTA,68
19598,SEPTA,108
19598,SEPTA,68
19599,SEPTA,108
19599,SEPTA,68
19600,SEPTA,108
19600,SEPTA,68
19601,SEPTA,108
19601,SEPTA,68
19602,SEPTA,108
19602,SEPTA,68
19603,SEPTA,108
19603,SEPTA,68
19604,SEPTA,108
19604,SEPTA,68
19605,SEPTA,108
19605,SEPTA,68
19606,SEPTA,108
19606,SEPTA,68
19607,SEPTA,108
19607,SEPTA,68
19608,SEPTA,108
19608,SEPTA,42
19608,SEPTA,68
19610,SEPTA,107
19610,SEPTA,108
19610,SEPTA,113
19610,SEPTA,68
19611,SEPTA,107
19611,SEPTA,108
19611,SEPTA,113
19611,SEPTA,68
19612,SEPTA,107
19612,SEPTA,108
19612,SEPTA,113
19612,SEPTA,68
19613,SEPTA,107
19613,SEPTA,108
19613,SEPTA,113
19613,SEPTA,68
19614,SEPTA,107
19614,SEPTA,108
19614,SEPTA,113
19614,SEPTA,68
19615,SEPTA,107
19615,SEPTA,108
19615,SEPTA,113
19615,SEPTA,68
19617,SEPTA,108
19617,SEPTA,42
19617,SEPTA,68
19618,SEPTA,108
19618,SEPTA,68
19619,SEPTA,108
19619,SEPTA,68
1962,SEPTA,114
1962,SEPTA,115
19620,SEPTA,108
19620,SEPTA,68
19621,SEPTA,108
19621,SEPTA,68
19622,SEPTA,108
19622,SEPTA,68
19623,SEPTA,108
19623,SEPTA,68
19624,SEPTA,108
19624,SEPTA,68
19625,SEPTA,108
19625,SEPTA,68
19626,SEPTA,108
19626,SEPTA,68
19627,SEPTA,108
19627,SEPTA,68
19628,SEPTA,108
19628,SEPTA,68
19629,SEPTA,108
19629,SEPTA,68
1963,SEPTA,114
1963,SEPTA,115
19630,SEPTA,108
19630,SEPTA,68
19631,SEPTA,108
19631,SEPTA,68
19632,SEPTA,108
19632,SEPTA,68
19633,SEPTA,108
19633,SEPTA,68
19634,SEPTA,108
19634,SEPTA,68
19635,SEPTA,108
19635,SEPTA,68
19636,SEPTA,108
19637,SEPTA,108
19638,SEPTA,108
19639,SEPTA,108
19640,SEPTA,108
19641,SEPTA,108
19642,SEPTA,108
19642,SEPTA,WCS
19642,SEPTA,WPS
19643,SEPTA,108
19643,SEPTA,WCS
19643,SEPTA,WPS
19645,SEPTA,108
19645,SEPTA,WCS
19645,SEPTA,WPS
19646,SEPTA,108
19646,SEPTA,WCS
19646,SEPTA,WPS
19647,SEPTA,108
19647,SEPTA,WCS
19647,SEPTA,WPS
19648,SEPTA,108
19648,SEPTA,WCS
19648,SEPTA,WPS
19649,SEPTA,108
19649,SEPTA,WCS
19649,SEPTA,WPS
19650,SEPTA,108
19650,SEPTA,WCS
19650,SEPTA,WPS
19651,SEPTA,108
19651,SEPTA,WCS
19651,SEPTA,WPS
19652,SEPTA,108
19652,SEPTA,WCS
19652,SEPTA,WPS
19653,SEPTA,108
19653,SEPTA,WCS
19653,SEPTA,WPS
19654,SEPTA,108
19654,SEPTA,WCS
19654,SEPTA,WPS
19655,SEPTA,108
19655,SEPTA,WCS
19655,SEPTA,WPS
19656,SEPTA,108
19656,SEPTA,WPS
19657,SEPTA,108
19657,SEPTA,WPS
19658,SEPTA,108
19658,SEPTA,WPS
19660,SEPTA,108
19660,SEPTA,WPS
19661,SEPTA,108
19661,SEPTA,WPS
19662,SEPTA,108
19662,SEPTA,WPS
19663,SEPTA,108
19664,SEPTA,108
19665,SEPTA,108
19665,SEPTA,37
19666,SEPTA,108
19666,SEPTA,37
19667,SEPTA,108
19667,SEPTA,37
19668,SEPTA,108
19668,SEPTA,37
19669,SEPTA,108
19669,SEPTA,37
19670,SEPTA,108
19670,SEPTA,115
19670,SEPTA,37
19671,SEPTA,108
19671,SEPTA,115
19671,SEPTA,37
19675,SEPTA,108
19675,SEPTA,115
19675,SEPTA,37
19675,SEPTA,68
19676,SEPTA,108
19676,SEPTA,37
19677,SEPTA,108
19677,SEPTA,68
19679,SEPTA,68
1968,SEPTA,104
1968,SEPTA,112
1968,SEPTA,120
1968,SEPTA,123
1968,SEPTA,126
19684,SEPTA,99
19687,SEPTA,139
19688,SEPTA,139
19689,SEPTA,139
19689,SEPTA,99
1969,SEPTA,103
19690,SEPTA,139
19691,SEPTA,139
19692,SEPTA,139
19693,SEPTA,32
19694,SEPTA,32
19697,SEPTA,32
19698,SEPTA,32
19699,SEPTA,32
19699,SEPTA,49
19699,SEPTA,7
197,SEPTA,703
197,SEPTA,WPS
1970,SEPTA,103
19701,SEPTA,32
19701,SEPTA,54
19702,SEPTA,32
19703,SEPTA,32
19703,SEPTA,R
19704,SEPTA,32
19707,SEPTA,32
19707,SEPTA,60
19707,SEPTA,R
19708,SEPTA,32
19709,SEPTA,32
1971,SEPTA,103
19711,SEPTA,32
19714,SEPTA,113
19717,SEPTA,113
19719,SEPTA,113
1972,SEPTA,103
19720,SEPTA,113
19721,SEPTA,113
19722,SEPTA,113
19723,SEPTA,113
19724,SEPTA,113
19729,SEPTA,114
19732,SEPTA,115
19734,SEPTA,115
19735,SEPTA,115
19736,SEPTA,115
19737,SEPTA,115
19738,SEPTA,115
19739,SEPTA,115
19740,SEPTA,115
19741,SEPTA,115
19742,SEPTA,115
19743,SEPTA,115
19746,SEPTA,115
19747,SEPTA,115
19748,SEPTA,115
1975,SEPTA,103
19750,SEPTA,115
19752,SEPTA,115
19757,SEPTA,115
19758,SEPTA,115
19759,SEPTA,115
1976,SEPTA,103
19760,SEPTA,115
19761,SEPTA,115
19762,SEPTA,115
19763,SEPTA,115
19764,SEPTA,115
19768,SEPTA,115
19769,SEPTA,115
19770,SEPTA,115
19775,SEPTA,114
19775,SEPTA,115
19776,SEPTA,114
19776,SEPTA,115
19777,SEPTA,114
19777,SEPTA,115
19778,SEPTA,114
19778,SEPTA,115
1978,SEPTA,103
19780,SEPTA,113
19780,SEPTA,115
19782,SEPTA,113
19782,SEPTA,115
19783,SEPTA,113
19783,SEPTA,115
19784,SEPTA,113
19784,SEPTA,115
19785,SEPTA,113
19785,SEPTA,115
19786,SEPTA,113
19786,SEPTA,115
19787,SEPTA,113
19787,SEPTA,115
19788,SEPTA,113
19788,SEPTA,115
19789,SEPTA,113
19789,SEPTA,115
19790,SEPTA,113
19790,SEPTA,115
19791,SEPTA,113
19791,SEPTA,115
19793,SEPTA,115
19794,SEPTA,115
19795,SEPTA,115
19796,SEPTA,115
19798,SEPTA,115
19799,SEPTA,115
198,SEPTA,703
198,SEPTA,WPS
19800,SEPTA,115
19801,SEPTA,110
19801,SEPTA,115
19802,SEPTA,110
19802,SEPTA,115
19803,SEPTA,110
19803,SEPTA,115
19804,SEPTA,110
19804,SEPTA,115
19805,SEPTA,115
19806,SEPTA,115
19807,SEPTA,115
19807,SEPTA,126
19808,SEPTA,115
19808,SEPTA,126
19809,SEPTA,115
19809,SEPTA,126
19810,SEPTA,115
19814,SEPTA,126
19815,SEPTA,115
19815,SEPTA,126
19816,SEPTA,115
19816,SEPTA,126
19817,SEPTA,115
19817,SEPTA,126
19818,SEPTA,115
19819,SEPTA,110
19819,SEPTA,115
19820,SEPTA,110
19820,SEPTA,115
19821,SEPTA,110
19821,SEPTA,115
19823,SEPTA,110
19823,SEPTA,115
19824,SEPTA,115
19825,SEPTA,115
19826,SEPTA,115
19827,SEPTA,115
19828,SEPTA,115
19829,SEPTA,115
1983,SEPTA,104
1983,SEPTA,112
1983,SEPTA,115
1983,SEPTA,120
1983,SEPTA,123
19830,SEPTA,115
19831,SEPTA,115
19832,SEPTA,115
19833,SEPTA,113
19833,SEPTA,115
19834,SEPTA,113
19834,SEPTA,115
19835,SEPTA,113
19835,SEPTA,115
19836,SEPTA,113
19836,SEPTA,115
19837,SEPTA,113
19837,SEPTA,115
19839,SEPTA,113
19839,SEPTA,115
19840,SEPTA,113
19840,SEPTA,115
19842,SEPTA,113
19842,SEPTA,115
19844,SEPTA,114
19844,SEPTA,115
19845,SEPTA,114
19845,SEPTA,115
19846,SEPTA,114
19846,SEPTA,115
1985,SEPTA,104
1985,SEPTA,112
1985,SEPTA,115
1985,SEPTA,120
19851,SEPTA,115
19852,SEPTA,115
19853,SEPTA,115
19855,SEPTA,115
19857,SEPTA,115
19859,SEPTA,115
19860,SEPTA,115
19861,SEPTA,115
19864,SEPTA,115
1987,SEPTA,104
1987,SEPTA,120
19879,SEPTA,115
1988,SEPTA,104
19880,SEPTA,115
19882,SEPTA,115
19883,SEPTA,114
1989,SEPTA,104
19892,SEPTA,109
19893,SEPTA,109
19894,SEPTA,109
19895,SEPTA,109
19896,SEPTA,109
19897,SEPTA,109
19898,SEPTA,109
19899,SEPTA,109
199,SEPTA,703
199,SEPTA,WPS
1990,SEPTA,104
1990,SEPTA,92
19900,SEPTA,109
19901,SEPTA,109
19902,SEPTA,109
19903,SEPTA,109
19904,SEPTA,109
19905,SEPTA,109
19907,SEPTA,109
19908,SEPTA,109
19910,SEPTA,109
19911,SEPTA,109
19912,SEPTA,109
19913,SEPTA,109
19914,SEPTA,109
19915,SEPTA,109
19916,SEPTA,109
19917,SEPTA,109
19918,SEPTA,109
19919,SEPTA,109
1992,SEPTA,104
19924,SEPTA,109
19927,SEPTA,109
1993,SEPTA,104
19930,SEPTA,109
19931,SEPTA,109
19932,SEPTA,109
19933,SEPTA,109
19934,SEPTA,109
19935,SEPTA,109
19936,SEPTA,109
19937,SEPTA,109
19938,SEPTA,109
19939,SEPTA,109
1994,SEPTA,104
1994,SEPTA,120
19941,SEPTA,109
19943,SEPTA,109
19944,SEPTA,109
19945,SEPTA,109
19945,SEPTA,118
19947,SEPTA,109
19949,SEPTA,109
1995,SEPTA,104
1995,SEPTA,120
19951,SEPTA,109
19952,SEPTA,109
19954,SEPTA,109
19954,SEPTA,117
19954,SEPTA,118
19955,SEPTA,109
19955,SEPTA,117
19955,SEPTA,118
19957,SEPTA,109
19957,SEPTA,117
19957,SEPTA,118
19959,SEPTA,109
19959,SEPTA,114
19959,SEPTA,117
19959,SEPTA,118
1996,SEPTA,104
1996,SEPTA,112
1996,SEPTA,115
1996,SEPTA,120
19960,SEPTA,109
19960,SEPTA,117
19960,SEPTA,118
19962,SEPTA,109
19962,SEPTA,117
19962,SEPTA,118
19963,SEPTA,109
19963,SEPTA,117
19963,SEPTA,118
19964,SEPTA,109
19966,SEPTA,109
19967,SEPTA,109
19968,SEPTA,109
19969,SEPTA,109
19970,SEPTA,109
19971,SEPTA,109
19973,SEPTA,109
19973,SEPTA,118
19974,SEPTA,109
19976,SEPTA,109
19977,SEPTA,109
19978,SEPTA,109
19979,SEPTA,109
1998,SEPTA,104
1998,SEPTA,112
1998,SEPTA,120
1998,SEPTA,123
1998,SEPTA,126
19980,SEPTA,109
19981,SEPTA,109
19982,SEPTA,109
19983,SEPTA,109
19984,SEPTA,109
19985,SEPTA,109
19986,SEPTA,109
19988,SEPTA,109
19992,SEPTA,109
19994,SEPTA,109
19995,SEPTA,109
19996,SEPTA,109
19997,SEPTA,109
19998,SEPTA,109
19999,SEPTA,109
2,SEPTA,27
2,SEPTA,61
2,SEPTA,62
2,SEPTA,65
2,SEPTA,9
20000,SEPTA,109
20001,SEPTA,109
20002,SEPTA,109
20003,SEPTA,109
20004,SEPTA,109
20005,SEPTA,109
20007,SEPTA,109
20008,SEPTA,109
20009,SEPTA,109
20010,SEPTA,109
20011,SEPTA,109
20012,SEPTA,109
20013,SEPTA,109
20014,SEPTA,109
20015,SEPTA,109
20016,SEPTA,109
20017,SEPTA,109
20019,SEPTA,109
2002,SEPTA,106
20020,SEPTA,109
20022,SEPTA,109
20026,SEPTA,110
20028,SEPTA,110
20029,SEPTA,110
20032,SEPTA,110
20033,SEPTA,110
20035,SEPTA,110
20037,SEPTA,110
20037,SEPTA,118
20038,SEPTA,110
20038,SEPTA,118
20039,SEPTA,110
20039,SEPTA,118
2004,SEPTA,105
20040,SEPTA,110
20042,SEPTA,110
20044,SEPTA,110
20048,SEPTA,110
20049,SEPTA,110
20051,SEPTA,110
20052,SEPTA,110
20053,SEPTA,110
20054,SEPTA,110
20055,SEPTA,110
20056,SEPTA,110
20057,SEPTA,110
20059,SEPTA,110
20060,SEPTA,110
20062,SEPTA,110
20063,SEPTA,110
20064,SEPTA,110
20065,SEPTA,110
20066,SEPTA,110
20067,SEPTA,110
20068,SEPTA,110
20069,SEPTA,110
2007,SEPTA,105
2007,SEPTA,106
20071,SEPTA,110
20072,SEPTA,110
20073,SEPTA,110
20073,SEPTA,118
20074,SEPTA,110
20074,SEPTA,118
20075,SEPTA,110
2008,SEPTA,106
20082,SEPTA,113
20083,SEPTA,113
20085,SEPTA,113
20086,SEPTA,113
20087,SEPTA,113
20088,SEPTA,113
20089,SEPTA,113
2009,SEPTA,106
20090,SEPTA,113
201,SEPTA,703
2011,SEPTA,106
20123,SEPTA,113
20124,SEPTA,113
20126,SEPTA,113
20127,SEPTA,113
20129,SEPTA,113
2013,SEPTA,106
20131,SEPTA,113
20132,SEPTA,113
20133,SEPTA,113
20134,SEPTA,113
20135,SEPTA,113
20136,SEPTA,113
20137,SEPTA,113
20138,SEPTA,113
20139,SEPTA,113
2014,SEPTA,106
20140,SEPTA,113
20145,SEPTA,107
20149,SEPTA,113
20150,SEPTA,113
20152,SEPTA,113
20154,SEPTA,113
20156,SEPTA,113
20157,SEPTA,113
20158,SEPTA,113
20159,SEPTA,113
2016,SEPTA,106
20160,SEPTA,113
20161,SEPTA,113
20162,SEPTA,113
20163,SEPTA,113
20165,SEPTA,113
20166,SEPTA,113
20167,SEPTA,113
20168,SEPTA,113
20169,SEPTA,113
2017,SEPTA,106
20170,SEPTA,113
2018,SEPTA,105
2018,SEPTA,106
20184,SEPTA,113
20185,SEPTA,113
20186,SEPTA,113
20188,SEPTA,113
20196,SEPTA,113
20199,SEPTA,113
20201,SEPTA,113
20202,SEPTA,113
20204,SEPTA,113
20205,SEPTA,113
20207,SEPTA,113
20209,SEPTA,113
20210,SEPTA,113
20212,SEPTA,113
20218,SEPTA,119
20220,SEPTA,119
2023,SEPTA,106
2024,SEPTA,103
2024,SEPTA,105
2024,SEPTA,106
2024,SEPTA,123
2024,SEPTA,30
2024,SEPTA,65
20264,SEPTA,113
20266,SEPTA,113
20267,SEPTA,113
20269,SEPTA,113
2027,SEPTA,106
20271,SEPTA,113
20272,SEPTA,113
20274,SEPTA,113
20275,SEPTA,113
20277,SEPTA,113
20280,SEPTA,113
2029,SEPTA,107
20296,SEPTA,113
20311,SEPTA,113
20312,SEPTA,113
20313,SEPTA,113
20314,SEPTA,113
20315,SEPTA,113
20316,SEPTA,113
20317,SEPTA,113
20318,SEPTA,113
20321,SEPTA,113
20322,SEPTA,113
20323,SEPTA,113
20324,SEPTA,113
20325,SEPTA,113
20326,SEPTA,113
20328,SEPTA,113
20331,SEPTA,113
20332,SEPTA,113
20333,SEPTA,113
20335,SEPTA,113
20339,SEPTA,107
20339,SEPTA,113
20340,SEPTA,113
20341,SEPTA,113
20343,SEPTA,113
20344,SEPTA,113
20345,SEPTA,113
20347,SEPTA,113
20348,SEPTA,113
20349,SEPTA,113
2035,SEPTA,107
20351,SEPTA,113
20352,SEPTA,113
20354,SEPTA,113
20356,SEPTA,113
20357,SEPTA,113
20358,SEPTA,113
20359,SEPTA,113
20360,SEPTA,113
20361,SEPTA,113
20362,SEPTA,113
20364,SEPTA,113
20365,SEPTA,113
20366,SEPTA,113
20367,SEPTA,114
20367,SEPTA,115
20368,SEPTA,114
20368,SEPTA,115
20369,SEPTA,114
20369,SEPTA,115
20370,SEPTA,114
20370,SEPTA,115
20371,SEPTA,114
20371,SEPTA,115
20375,SEPTA,84
2038,SEPTA,109
20382,SEPTA,88
20382,SEPTA,88S
20388,SEPTA,88
20391,SEPTA,53
20395,SEPTA,67
20395,SEPTA,WR3
20395,SEPTA,WR5
20398,SEPTA,84
20399,SEPTA,310
204,SEPTA,1
204,SEPTA,R
20402,SEPTA,113
20402,SEPTA,119
20404,SEPTA,35
20404,SEPTA,9
20405,SEPTA,9
20408,SEPTA,9
20409,SEPTA,62
20409,SEPTA,9
20410,SEPTA,62
20410,SEPTA,9
20412,SEPTA,43
20414,SEPTA,16
20414,SEPTA,27
20414,SEPTA,31
20414,SEPTA,32
20414,SEPTA,4
20414,SEPTA,701
20417,SEPTA,113
20417,SEPTA,37
2042,SEPTA,107
2042,SEPTA,109
20420,SEPTA,139
20423,SEPTA,1
20423,SEPTA,20
20423,SEPTA,50
