stop_id,agency_id,stop_name
15115,SEPTA,State Rd & Anderson Av
15116,SEPTA,State Rd & Springfield Rd - FS
15117,SEPTA,State Rd & Rolling Rd - FS
15118,SEPTA,State Rd & Weymouth Rd
15120,SEPTA,State Farm Dr & Pond Dr
15123,SEPTA,Brinton Lake Rd & Baltimore Pk - MBFS
15125,SEPTA,Evergreen Dr & Baltimore Pk - MBNS
15132,SEPTA,Baltimore Pk & Thornton Rd
15133,SEPTA,Baltimore Pk & Scott Rd - FS
15134,SEPTA,Baltimore Pk & Cheyney Rd - FS
15135,SEPTA,Baltimore Pk & School House Ln
15136,SEPTA,Baltimore Pk & Powell dr - MBNS
15138,SEPTA,Baltimore Pk & Red Roof Dr - FS
15139,SEPTA,Dickinson Dr & Baltimore Pk
15141,SEPTA,Wilmington Pk & State Farm Dr
15143,SEPTA,Baltimore Pk & Granite Farms
15152,SEPTA,Middletown Rd & Bonsall Dr - FS
15153,SEPTA,Middletown Rd & Oriole Av
15154,SEPTA,Granite Run - 1
15178,SEPTA,Stoddard Av & Fayette St - FS
15185,SEPTA,Broad St & Chestnut St - FS
15186,SEPTA,Broad St & Walnut St
15187,SEPTA,Broad St & Locust St
15188,SEPTA,Broad St & Spruce St
15189,SEPTA,Broad St & Pine St
15190,SEPTA,Broad St & Lombard St
15191,SEPTA,Broad St & South St
15192,SEPTA,Broad St & Bainbridge St - FS
15193,SEPTA,Broad St & Fitzwater St
15194,SEPTA,Broad St & Catherine St
15195,SEPTA,Broad St & Christian St
15196,SEPTA,Broad St & Carpenter St
15197,SEPTA,DeKalb Pk & Henderson Rd - MBFS
1520,SEPTA,Byberry Rd  & Thornton Rd - FS
15202,SEPTA,15th St & Washington Av
15210,SEPTA,Westminster Av & 46th St
1522,SEPTA,Mechanicsville Rd & Knights Rd
15229,SEPTA,Spruce St & 37th St
15230,SEPTA,Spruce St & 37th St
15231,SEPTA,Hunting Park Av & Broad St
15232,SEPTA,Chapel Rd & Newtown Street Rd - FS
1524,SEPTA,Knights Rd & Lancelot Pl - MBFS
15262,SEPTA,New Falls Rd & Edgley Rd - FS
15267,SEPTA,3rd St & Highland Av
15269,SEPTA,Woodbourne Rd & New Falls Rd - FS
15271,SEPTA,Lansdowne Av & 60th St
15272,SEPTA,Weccacoe Av & Wolf St
15283,SEPTA,24th St & McKean St - FS
15287,SEPTA,Horsham Rd & North Wales Rd - FS
15288,SEPTA,Horsham Rd & North Wales Rd
15301,SEPTA,General Warren Blvd & Otis - FS
1537,SEPTA,30th St & Market St - MBNS
15383,SEPTA,Sproul Rd & Martens Ln - FS
15384,SEPTA,Sproul Rd & Martens Ln - FS
15392,SEPTA,Ridge Av & Parker Av
15393,SEPTA,Evergreen Dr & Baltimore Pk - MBNS
15396,SEPTA,17th St & Ontario St
15397,SEPTA,17th St & Allegheny Av
15398,SEPTA,17th St & Summer St - FS
15399,SEPTA,17th St & Walnut St
15400,SEPTA,17th St & Locust St - FS
15401,SEPTA,17th St & Spruce St
15402,SEPTA,Moyamensing Av & 18th St
15403,SEPTA,16th St & Christian St
15404,SEPTA,16th St & Lombard St
15420,SEPTA,Cedarbrook Plaza - 3
15421,SEPTA,Cedarbrook Plaza Stop - 6
15422,SEPTA,Cheltenham Av & 79th Av
15424,SEPTA,Roumfort Rd & Cheltenham Av - FS
15427,SEPTA,Germantown Av & Highland Av
15428,SEPTA,Roumfort Rd & Pickering Av
15429,SEPTA,Germantown Av & Gravers Ln
15430,SEPTA,Germantown Av & Southampton Av
15431,SEPTA,Roumfort Rd & Michener Av
15432,SEPTA,Michener Av & Gowen Av
15433,SEPTA,Germantown Av & Hartwell Ln
15434,SEPTA,Germantown Av & Abington Av
15435,SEPTA,Germantown Av & Willow Grove Av
15436,SEPTA,Germantown Av & Springfield Av
15437,SEPTA,Germantown Av & Moreland Av
15439,SEPTA,Germantown Av & Roumfort Rd
15440,SEPTA,Germantown Av & McPherson St - MBFS
15441,SEPTA,Germantown Av & Gowen Av
15442,SEPTA,Germantown Av & Allens Ln
15443,SEPTA,Germantown Av & Mt Airy Av
15444,SEPTA,Germantown Av & Mt Pleasant Av
15447,SEPTA,Nedro Av & Ogontz Av
15450,SEPTA,Broad St & Spencer St
15451,SEPTA,Michener Av & Mt Airy Av
15453,SEPTA,Michener Av & Mt Pleasant Av
15454,SEPTA,Broad St & Chelten Av
15455,SEPTA,Broad St & 65th Av
15456,SEPTA,Mt Pleasant Av & Williams Av
15457,SEPTA,Thouron Av & Mt Pleasant Av - FS
15458,SEPTA,Nedro Av & 17 th St
15459,SEPTA,Thouron Av & Sedgwick St
15460,SEPTA,Germantown Av & Sedgwick St
15461,SEPTA,Thouron Av & Vernon Rd
15462,SEPTA,Germantown Av & Gorgas Ln
15463,SEPTA,Broad St & 66th Av
15464,SEPTA,Germantown Av & Carpenter Ln - FS
15465,SEPTA,Broad St & 67th Av - FS
15466,SEPTA,Germantown Av & Slocum St
15467,SEPTA,Germantown Av & Phil Ellena St
15468,SEPTA,Broad St & 68th Av
15471,SEPTA,Broad St & 71st Av
15473,SEPTA,Cheltenham Av & School Ln
15475,SEPTA,Cheltenham Av & Sycamore Av
15476,SEPTA,Cheltenham Av & Euston Rd
15477,SEPTA,Cheltenham Av & Cedar Ln
15478,SEPTA,Cheltenham Av & Penrose Av
15479,SEPTA,Thouron Av & Phil Ellena St
15481,SEPTA,Thouron Av & Sharpnack St
15482,SEPTA,Cheltenham Av & Massey Way
15483,SEPTA,Thouron Av & Upsal St
15484,SEPTA,Upsal St & Woolston Av
15486,SEPTA,Cheltenham Av & Tulpehocken St
15488,SEPTA,Upsal St & Lowber Av
15489,SEPTA,Cheltenham Av & 79th Av - FS
15490,SEPTA,Upsal St & Stenton Av
15492,SEPTA,Germantown Av & Sharpnack St
15493,SEPTA,Germantown Av & Upsal St
15494,SEPTA,Germantown Av & Hortter St
15495,SEPTA,Germantown Av & Cliveden St
15496,SEPTA,Nedro Av & 19th St
15497,SEPTA,69th St Transportation Center West Terminal
15499,SEPTA,Nedro Av & Kemble Av
15501,SEPTA,Nedro Av & 21st St
15502,SEPTA,Nedro Av & Wister St
15504,SEPTA,Broad St & 72nd Av
15506,SEPTA,Vernon Rd & Stenton Av - FS
15507,SEPTA,Wister St & Church Ln
15508,SEPTA,Wister St & Sprague St
15509,SEPTA,Vernon Rd & Crittenden St
15510,SEPTA,Vernon Rd & Anderson St
15511,SEPTA,Wister St & Spencer St
15512,SEPTA,Broad St & 71St Av
15513,SEPTA,Broad St & 70th Av
15514,SEPTA,Vernon Rd & Ardleigh St
15515,SEPTA,Vernon Rd & Blakemore St
15516,SEPTA,Sprague St & Phil Ellena St
15517,SEPTA,Phil Ellena St & Boyers St
15518,SEPTA,Phil Ellena St & Chew Av
15519,SEPTA,Chew Av & Hortter St
15520,SEPTA,Chew Av & Upsal St
15521,SEPTA,Chew Av & Cliveden St
15522,SEPTA,Chew Av & Johnson St
15523,SEPTA,Chew Av & Duval St
15524,SEPTA,Chew Av & Washington Ln
15525,SEPTA,Chew Av & Tulpehocken St
15526,SEPTA,Chew Av & Herman St
15527,SEPTA,Chew Av & High St
15528,SEPTA,Wister St & Godfrey Av
15529,SEPTA,Wister St & Medary Av
15530,SEPTA,Broad St & 69th Av
15535,SEPTA,Wister St & 65th Av
15542,SEPTA,Easton Rd & Mt Carmel Av
15543,SEPTA,Easton Rd & Fairhill Av
15544,SEPTA,Easton Rd & Rosemore Av
15545,SEPTA,Easton Rd & Oakdale Av
15546,SEPTA,Wister St & Stenton Av
15547,SEPTA,Easton Rd & Jenkintown Rd
15549,SEPTA,Easton Rd & Cross Rd
15550,SEPTA,Easton Rd & Pleasant Av
15551,SEPTA,Easton Rd & Charles St
15552,SEPTA,Stenton Av & Haines St
15553,SEPTA,Easton Rd & Hilldale Rd - FS
15554,SEPTA,Stenton Av & Walnut Ln
15555,SEPTA,Easton Rd & Bradfield Rd - FS
15556,SEPTA,Stenton Av & Beverly Rd - FS
15557,SEPTA,Stenton Av & Tupehocken St - FS
15558,SEPTA,Stenton Av & Johnson St
15559,SEPTA,Broad St & 68th Av
15560,SEPTA,Easton Rd & Susquehanna Rd
15561,SEPTA,Easton Rd & Mildred Av
15562,SEPTA,Easton Rd & East Av
15563,SEPTA,Easton Rd & Kenderton Av
15564,SEPTA,Easton Rd & Arlington Av
15565,SEPTA,Easton Rd & Woodland Rd
15566,SEPTA,Easton Rd & Pershing Av - FS
15567,SEPTA,Easton Rd & Patane Av
15569,SEPTA,Easton Rd & Hamilton Av
15570,SEPTA,Easton Rd & Lammott Av
15571,SEPTA,Easton Rd & Rubicam Av - FS
15572,SEPTA,Easton Rd & Old Welsh Rd
15573,SEPTA,Broad St & 67th Av
15574,SEPTA,Broad St & 66th Av
15575,SEPTA,Broad St & 65th Av
15577,SEPTA,Stenton Av & Cardeza St
15578,SEPTA,Broad St & Chelten Av
15579,SEPTA,Chew Av & Haines St
15580,SEPTA,Broad St & Medary Av
15581,SEPTA,Stenton Av & Upsal St
15582,SEPTA,Chew Av & Rittenhouse St
15583,SEPTA,Stenton Av & Phi Ellena St
15584,SEPTA,Chew Av & Price St
15585,SEPTA,Stenton Av & Dorset St
15586,SEPTA,Chew Av & Locust Av
15587,SEPTA,Chew Av & Church Ln
15588,SEPTA,Broad St & Stenton Av
15589,SEPTA,Stenton Av & Vernon Rd
15592,SEPTA,Stenton Av & Sedgwick St
15594,SEPTA,Old York Rd & Cedar Av - MBFS
15595,SEPTA,Old York Rd & Lincoln Av - FS
15596,SEPTA,Old York Rd & Fairhill St
15597,SEPTA,Old York Rd & Warren St
15598,SEPTA,Old York Rd & Reed St
15599,SEPTA,Stenton Av & Mt Pleasant Av - FS
15600,SEPTA,Old York Rd & Lakevue Dr - FS
15602,SEPTA,Old York Rd & Fitzwatertown Rd
15603,SEPTA,Old York Rd & Warminster Rd
15606,SEPTA,Old York Rd & Newington Dr
15607,SEPTA,Old York Rd & Mill Rd - FS
15608,SEPTA,Stenton Av & Rumfort Rd
15609,SEPTA,Old York & Crooked Billet
15612,SEPTA,Old York Rd & Moreland Av
15613,SEPTA,Old York Rd & Summit Av
15614,SEPTA,Stenton Ave & Ivy Hill Rd
15615,SEPTA,Old York Rd & Beech St
15616,SEPTA,Stenton Av & Mermaid Ln
15617,SEPTA,Stenton Av & Willow Grove Av
15618,SEPTA,Stenton Av & Abington Av
15619,SEPTA,Stenton Av & Cresheim Valley Rd
1562,SEPTA,Main St & Trooper Rd
15620,SEPTA,Stenton Av & Gravers Ln
15621,SEPTA,Evergreen Av & Prospect Av
15622,SEPTA,Evergreen Av & Anderson St
15623,SEPTA,Old York Rd & Hawthorne St
15624,SEPTA,Old York Rd & Juniper St
15625,SEPTA,Old York Rd & Henry Av
15626,SEPTA,Old York Rd & Lemon St
15627,SEPTA,Evergreen Av & Ardleigh St
15628,SEPTA,Germantown Av & Rex Av
15629,SEPTA,Germantown Av & Laughlin Ln
1563,SEPTA,Ridge Pk & E Mount Kirk Av - FS
15630,SEPTA,Germantown Av & Norman Ln
15631,SEPTA,Germantown Av & Waterman Av
15632,SEPTA,Germantown Av & Sunset Av
15633,SEPTA,Old York Rd & Nemoral St
15635,SEPTA,Germantown Av & Bells Mill Rd
15637,SEPTA,Street Rd & Evergreen Av
15638,SEPTA,Street Rd & Mearns Rd
15639,SEPTA,Street Rd & Sunnemead Av
15640,SEPTA,Street Rd & Madison Av
15641,SEPTA,Street Rd & Park Av
15643,SEPTA,Germantown Pk & Thomas Rd
15644,SEPTA,Germantown Pk & Thornhill Dr
15645,SEPTA,Germantown Pk & Joshua Rd
15646,SEPTA,Germantown Av & Duval St
15647,SEPTA,Germantown Av & Washington Ln
15648,SEPTA,Germantown Av & Tulpehocken St
15649,SEPTA,Germantown Av & Walnut Ln
15651,SEPTA,Germantown Av & Harvey St
15652,SEPTA,Germantown Av &  Haines St
15653,SEPTA,Germantown Av & Rittenhouse St
15654,SEPTA,Germantown Av & Price St
15655,SEPTA,Germantown Av & Armat St
15658,SEPTA,Morris St & Rittenhouse St
15659,SEPTA,Pulaski Av & Rittenhouse St - FS
15660,SEPTA,Pulaski Av & Chelten Av - 2
15661,SEPTA,Chelten Av & Wayne Av
15663,SEPTA,Chelten Av & Greene St - FS
15664,SEPTA,Chelten Av & Germantown Av
15665,SEPTA,Chelten Av & Kenyon St
15666,SEPTA,Chelten Av & Lena St - FS
15668,SEPTA,Chelten Av & Morton St
15669,SEPTA,Chelten Av & Magnolia St
15670,SEPTA,Chelten Av & Musgrave St
15671,SEPTA,Chelten Av & McMahon St
15672,SEPTA,Chelten Av & Knox St
1568,SEPTA,Ridge Pk & Eaglestream Dr
15697,SEPTA,Olney Av & Front St
15698,SEPTA,Olney Av & B St
1570,SEPTA,Main St & Egypt Rd - MBNS
15700,SEPTA,Germantown Av & School House Ln
15701,SEPTA,Germantown Av & Coulter St
15702,SEPTA,Germantown Av & Penn St
15703,SEPTA,Germantown Av & Bringhurst St
15704,SEPTA,Germantown Av & Ashmead St
15705,SEPTA,Germantown Av & Manheim St
15706,SEPTA,Germantown Av & Seymour St
15707,SEPTA,Germantown Av & Logan St
15708,SEPTA,Germantown Av & Abbottsford Av
15710,SEPTA,Germantown Av & Berkley St
15711,SEPTA,Germantown Av & Windrim Av
15712,SEPTA,Germantown Av & Roberts Av
15713,SEPTA,Germantown Av & Dennie St
15715,SEPTA,Germantown Av & Saint Paul St
15716,SEPTA,Germantown Av & Juniata St
15717,SEPTA,Germantown Av & Staub St
15718,SEPTA,Germantown Av & Hunting Park Av
15719,SEPTA,Germantown Av & Lycoming St
15720,SEPTA,Germantown Av & Pike St
15721,SEPTA,Broad St & Green Ln
15722,SEPTA,Olney Av & Clarkson Av
15724,SEPTA,Tabor Rd & Olney Av - FS
15725,SEPTA,Tabor Rd & Garland St
15726,SEPTA,Tabor Rd & Adams
15727,SEPTA,Tabor Av & Foulkrod St
15728,SEPTA,Tabor Av & Harrison St
15729,SEPTA,Tabor Av & Godfrey Av
1573,SEPTA,Exton Square Mall & County Library
15730,SEPTA,Tabor Av & Sanger St - FS
15731,SEPTA,Tabor Av & Rosaile St - FS
15732,SEPTA,Tabor Av & Van Kirk St
15733,SEPTA,Tabor Av & Comly St
15734,SEPTA,Tabor Av & Benner St - FS
15735,SEPTA,Tabor Av & Devereaux Av
15736,SEPTA,Tabor Av & Robbins St
15737,SEPTA,Levick St & Martins Mill Rd
15738,SEPTA,Levick St & Oxford Av
15739,SEPTA,Algon Av & Levick St - FS
15740,SEPTA,Algon Av & Hellerman St
15741,SEPTA,Broad St & Champlost Av
15742,SEPTA,Broad St & Nedro Av
15743,SEPTA,Broad St & Grange St
15745,SEPTA,Algon Av & Magee Av
15746,SEPTA,Magee Av & Summerdale Av
15747,SEPTA,Magee Av & Cranford Av
15748,SEPTA,Magee Av & Castor Av
15749,SEPTA,Magee Av & Large St
15750,SEPTA,Magee Av & Horrocks St
15751,SEPTA,Magee Av & Eastwood St
15752,SEPTA,Bustleton Av & Unruh Av
15753,SEPTA,Bustleton Av & Harbison Av
15754,SEPTA,Harbison Av & Bradford St
15755,SEPTA,Harbison Av & Unruh Av
15756,SEPTA,Harbison Av & Roosevelt Blvd
15757,SEPTA,Harbison Av & Roosevelt Blvd - FS
15758,SEPTA,Harbison Av & Hellerman St
15759,SEPTA,Harbison Av & Levick St
1576,SEPTA,Marshall St & Montgomery Av
15760,SEPTA,Harbison Av & Robbins Av
15762,SEPTA,Battersby St & Frankford Av
15767,SEPTA,Harbison Av & Frankford Av
15768,SEPTA,Harbison Av & Benner St
15769,SEPTA,Harbison Av & Comly St
15770,SEPTA,Harbison Av & Van Kirk St
15771,SEPTA,Harbison Av & Cheltenham Av
15772,SEPTA,Harbison Av & Sanger St
15773,SEPTA,Harbison Av & Torresdale Av
15774,SEPTA,Bridge St & Ditman St
15775,SEPTA,Broad St & Somerville Av
15776,SEPTA,Bridge St & Jackson St
15777,SEPTA,Bridge St & Cottage St
15778,SEPTA,Broad St & Fisher Av
15779,SEPTA,Chew Av & Penn Blvd
1578,SEPTA,High St & Linden St
15780,SEPTA,Bridge St & Walker St
15781,SEPTA,Bridge St & Erdrick St - FS
15782,SEPTA,Olney Av & Elkins Av
15783,SEPTA,Bridge St & Charles St
15784,SEPTA,Broad St & Duncannon Av
15785,SEPTA,Bridge St & Hawthorne St
15786,SEPTA,Olney Av & 20th St - MBNS
15787,SEPTA,Bridge St & Duffield St
15788,SEPTA,Bridge St & Darrah St
15789,SEPTA,Olney Av & 20th St - FS
15790,SEPTA,Broad St & Fishers Ln
15791,SEPTA,Olney Av & 18th St - MBNS
15792,SEPTA,Olney Av & Ogontz Av
15793,SEPTA,Olney Av & 16th St
15794,SEPTA,Olney Av & 15th St
15795,SEPTA,Olney Av & 13th St - FS
15796,SEPTA,Olney Av & 12th St - FS
15797,SEPTA,Broad St & Ruscomb St - FS
15798,SEPTA,Olney Av & 11th St
15799,SEPTA,Olney Av & 10th St
158,SEPTA,Broad St & Geary St
1580,SEPTA,High St & Lexington Av
15800,SEPTA,Olney Av & Wagner Av
15801,SEPTA,Broad St & Rockland St
15802,SEPTA,Broad St & Loudon St
15803,SEPTA,Bridge St & Darrah St
15804,SEPTA,Bridge St & Duffield St
15805,SEPTA,Bridge St & Hawthorne St - FS
15806,SEPTA,Bridge St & Charles St
15807,SEPTA,Bridge St & Edrick St - FS
15808,SEPTA,Bridge St & Cottage St
15809,SEPTA,Bridge St & Jackson St
15810,SEPTA,Bridge St & Dittman St
15811,SEPTA,Harbison Av & Ditman St
15812,SEPTA,Harbison Av & Sanger St
15813,SEPTA,Harbison Av & Cheltenham Av
15814,SEPTA,Olney Av & 7th St
15815,SEPTA,Olney Av & 6th St
15816,SEPTA,Harbison Av & Comly St
15817,SEPTA,Olney Av & 5th St
15818,SEPTA,Olney Av & 4th St
15819,SEPTA,Olney Av & 3rd St
15820,SEPTA,Olney Av & 2nd St
15821,SEPTA,Harbison Av & Benner St
15822,SEPTA,Olney Av & Mascher St
15823,SEPTA,Front St & Olney Av
15825,SEPTA,Harbison Av & Robbins Av
15829,SEPTA,Battersby St & Frankford Av - FS
1583,SEPTA,Marshall St & Montgomery Av - Chester Co Hosp
15831,SEPTA,Battersby St & Harbison Av
15833,SEPTA,Rising Sun Av & Chew Av - MBFS
15834,SEPTA,Rising Sun Av & Adams Av
15835,SEPTA,Rising Sun Av & Adams - MBFS
15837,SEPTA,Rising Sun Av & Godfrey Av
15838,SEPTA,Rising Sun Av & Sanger St
15839,SEPTA,Rising Sun Av & Cheltenham Av
15840,SEPTA,Harbison Av & Levick St
15841,SEPTA,Rising Sun Av & Van Kirk St
15842,SEPTA,Rising Sun Av & Comly St
15843,SEPTA,Rising Sun Av & Benner St
15844,SEPTA,Harbison Av & Hellerman St
15845,SEPTA,Rising Sun Av & Devereaux Av
15846,SEPTA,Harbison Av & Magee Av
15847,SEPTA,Rising Sun Av & Robbins St
15848,SEPTA,Rising Sun Av & Levick St
15849,SEPTA,Harbison Av & Roosevelt Blvd - FS
1585,SEPTA,Pottstown Pk & US 30
15850,SEPTA,Rising Sun Av & Hellerman St
15851,SEPTA,Rising Sun Av & Magee Av
15852,SEPTA,Rising Sun Av & Martins Mill Rd
15853,SEPTA,Harbison Av & Unruh Av
15854,SEPTA,Harbison Av & Bradford St
15855,SEPTA,Bustleton Av & Harbison Av - FS
15856,SEPTA,Bustleton Av & Unruh Av
15857,SEPTA,Magee Av & Eastwood St
15858,SEPTA,Magee Av & Horrocks St
15859,SEPTA,Magee Av & Large St
15860,SEPTA,Magee Av & Castor Av
15861,SEPTA,Magee Av & Frontenac St
15862,SEPTA,Magee Av & Summerdale Av
15863,SEPTA,Algon Av & Magee Av - FS
15864,SEPTA,Algon Av & Hellerman St
15865,SEPTA,Algon Av & Levick St
15866,SEPTA,Levick St & Oxford Av - MBNS
15867,SEPTA,Levick St & Oxford Av
15868,SEPTA,Levick St & Martins Mill Rd
15869,SEPTA,Rising Sun Av & Longshore Av
15870,SEPTA,Rising Sun Av & Tyson Av
15872,SEPTA,Rising Sun Av & Saint Vincent St
15873,SEPTA,Tabor Av & Robbins Av
15874,SEPTA,Rising Sun Av & Cottman Av
15875,SEPTA,Oxford Av & Bleigh Av
15876,SEPTA,Oxford Av & Verree Rd - MBNS
15877,SEPTA,Oxford Av & Rockwell Av
15878,SEPTA,Oxford Av & Rockwell Av - MBFS
15879,SEPTA,Oxford Av & Hartel Av - FS
15880,SEPTA,Oxford Av & Hasbrook Av
15883,SEPTA,Tabor Av & Devereaux Av
15884,SEPTA,Tabor Av & Benner St
15885,SEPTA,Tabor Av & Comly St
15886,SEPTA,Tabor Av & Van Kirk St
15887,SEPTA,Tabor Av & Cheltenham Av
15888,SEPTA,Tabor Av & Sanger St
15889,SEPTA,Tabor Av & Godfrey Av
1589,SEPTA,Main St & 9th Av
15890,SEPTA,Tabor Av & Harrison St
15891,SEPTA,Tabor Av & Foulkrod St
15892,SEPTA,Tabor Av & Adams Av
15893,SEPTA,Tabor Av & Garland St
15894,SEPTA,Tabor Av & Olney Av
15895,SEPTA,Olney Av & Clarkson Av
15896,SEPTA,Olney Av & Arbor St
15898,SEPTA,Olney Av & Front St
15899,SEPTA,Olney Av & Mascher St
15907,SEPTA,Olney Av & 11th St
15908,SEPTA,Olney Av & 12th St
1591,SEPTA,High St & Armand Hammer Blvd
15910,SEPTA,Olney Av & Broad St
15911,SEPTA,Olney Av & 15th St
15912,SEPTA,Olney Av & 16th St
15913,SEPTA,Olney Av & Ogontz Av
15914,SEPTA,Olney Av & 18th St - FS
15915,SEPTA,Olney Av & 20th St
15916,SEPTA,Olney Av & 20st St - MBFS
15917,SEPTA,Olney Av & Chew Av
15918,SEPTA,Olney Av & Penn Blvd - FS
15919,SEPTA,Chew Av & Church Ln
15920,SEPTA,Chelten Av & McMahon St
15921,SEPTA,Chelten Av & Musgrave St
15922,SEPTA,Chelten Av & Magnolia St
15923,SEPTA,Chelten Av & Morton St
15924,SEPTA,Chelten Av & Baynton St
15925,SEPTA,Chelten Av & Lena St
15926,SEPTA,Chelten Av & Kenyon St
15929,SEPTA,Chelten Av & Knox St
1593,SEPTA,High St & York St - MBFS
15931,SEPTA,Chelten Av & Pulaski Av
1594,SEPTA,Montgomery County Community College
15941,SEPTA,Broad St & Walnut St
15947,SEPTA,18th St & Arch St
15948,SEPTA,18th St & Vine St
15950,SEPTA,Vine St & 20th St
15951,SEPTA,Ben Franklin Pkwy & 21th St
15952,SEPTA,Ben Franklin Pkwy & 22nd St
15954,SEPTA,Pennsylvania Av & Spring Garden St
15955,SEPTA,Pennsylvania Av & 27th St - MBNS
15960,SEPTA,Poplar St & 30th St
15961,SEPTA,33th St & Cecil B Moore Av
15962,SEPTA,33th St & Montgomery Av
15963,SEPTA,Germantown Pk & Crescent Av
15964,SEPTA,Germantown Pk & Westaway Dr
15965,SEPTA,Germantown Pk & Chestnut St
15966,SEPTA,Germantown Pk & Warner Rd
15967,SEPTA,Germantown Pk & Joshua Rd - FS
15968,SEPTA,Germantown Pk & Fairway Rd
15969,SEPTA,Germantown Pk & Colonial Dr - MBFS
15970,SEPTA,Germantown Pk & Mayflower Rd
15971,SEPTA,GermantownPk & Meetinghouse Rd
15972,SEPTA,Germantown Pk & Marple Ln
15973,SEPTA,Broad St & Wyoming Av
15974,SEPTA,Broad St & Belfield Av - FS
15975,SEPTA,Broad St & Wingohocking St
15976,SEPTA,Germantown Pk & Butler Pk - FS
15977,SEPTA,Germantown Pk & Chemical Rd
15978,SEPTA,Broad St & Saint Lukes St - MBFS
1598,SEPTA,High St & Armand Hammer Blvd
15983,SEPTA,Broad St & Lycoming St
15985,SEPTA,Broad St & Pike St
15986,SEPTA,Broad St & Butler St
15989,SEPTA,33rd St & Berks St
1599,SEPTA,Philadelphia Premium Outlets
15990,SEPTA,33rd St & Norris St
15991,SEPTA,33rd St & Diamond St
15992,SEPTA,33rd St & Susquehanna Av
15993,SEPTA,33rd St & Dauphin St - FS
15994,SEPTA,33rd St & York St - FS
15995,SEPTA,33rd St & Cumberland St
15996,SEPTA,33rd St & Huntingdon St
15997,SEPTA,33rd St & Lehigh Av
15998,SEPTA,Lehigh Av & 31st St
16,SEPTA,Caroline Rd & Comly Rd - MBFS
160,SEPTA,Roosevelt Blvd & 6th St
1600,SEPTA,Main St & 9th Av
16000,SEPTA,29th St & Chalmers Av - FS
16002,SEPTA,Clearfield St & 29th St - FS
16003,SEPTA,Clearfield St & 30th St
16004,SEPTA,Henry Av & Roberts Av - MBFS
16005,SEPTA,Henry Av & Abbottsford Av
16006,SEPTA,Henry Av & Indian Queen Ln - MBNS
16007,SEPTA,Henry Av & Bowman St
16008,SEPTA,Henry Av & Ainslie St
16009,SEPTA,Henry Av & Queen Ln
16010,SEPTA,Henry Av & Coulter St
16011,SEPTA,Henry Av & School House Ln
16012,SEPTA,Henry Av & Hermit St
16013,SEPTA,Henry Av & Markle St
16014,SEPTA,Henry Av & Wendover
16016,SEPTA,Henry Av & Rector St
16017,SEPTA,Roxborough Av & Henry Av - FS
16018,SEPTA,Roxborough Av & Houghton St
16019,SEPTA,Roxborough Av & Ridge Av
16020,SEPTA,Ridge Av & Gerhard St
16021,SEPTA,Ridge Av & Monastery Av
16022,SEPTA,Lyceum Av & Mitchell St
16023,SEPTA,Lyceum Av & Pechin St
16024,SEPTA,Manayunk Av & Lyceum Av
16028,SEPTA,Main St & Sumac St - FS
16030,SEPTA,Main St & Haines St
16033,SEPTA,Main St & Shurs Ln
16034,SEPTA,Main St & Jamestown St
16036,SEPTA,Main St & Pensdale St
16037,SEPTA,Main St & Rector St
16038,SEPTA,Main St & Cotton St
16039,SEPTA,Main St & Levering St
16040,SEPTA,Main St &  Green Ln
16042,SEPTA,Umbria St & Hermitage St
16043,SEPTA,Dauphin St & 32nd St
16044,SEPTA,Chew Av & 11th St - FS
16045,SEPTA,Chew Av & 10th St
16046,SEPTA,Umbria St &  Fountain St
1605,SEPTA,Bethlehem Pk & Springfield Av - MBFS
16052,SEPTA,Manayunk Av & Monastery Av
16053,SEPTA,10th St & Tabor Rd
16054,SEPTA,10th St & Clarkson Av
16058,SEPTA,Wagner Av & Warnock St - FS
16061,SEPTA,10th St & Wagner Av - FS
16064,SEPTA,Ridge Av & Hermitage St
16066,SEPTA,Ridge Av & Cinnaminson St
16067,SEPTA,10th St & Fisher Av - FS
16068,SEPTA,Ridge Av & Fairthorne Av
1607,SEPTA,Butler Av & Main St - MBFS
16071,SEPTA,10th St & Duncannon Av
16072,SEPTA,Ridge Av & Paoli Av
16073,SEPTA,Ridge Av & Domino Ln - 2
16076,SEPTA,Germantown Av & Venango St
16079,SEPTA,Ridge Av & Flamingo St
1608,SEPTA,Old Penllyn Pk & Wister Av - MBNS
16080,SEPTA,Germantown Av & Tioga St
16082,SEPTA,Ridge Av & Shawmont Av
16084,SEPTA,Ridge Av & Aurania St
16085,SEPTA,Germantown Av & Westmoreland St
16087,SEPTA,Germantown Av & Allegheny Av
16091,SEPTA,Cathedral Rd & Ridge Av - FS
16092,SEPTA,Cathedral Rd & Brierdale Rd
16093,SEPTA,Cathedral Rd & Tiona St
16094,SEPTA,Cathedral Rd & Old Line Rd
16097,SEPTA,Germantown Av & Glenwood Av
16098,SEPTA,Germantown Av & Indiana Av
16099,SEPTA,Germantown Av & Cambria St
16100,SEPTA,Germantown Av & Somerset St
16101,SEPTA,Germantown Av & Huntingdon St
16102,SEPTA,10th St & Cumberland St
16103,SEPTA,10th St & York St
16104,SEPTA,10th St & Dauphin St
16105,SEPTA,10th St & Susquehanna Av
16108,SEPTA,12th St & Susquehanna Av - FS
16109,SEPTA,12th St & Diamond St
16110,SEPTA,12th St & Norris St
